scenario,seed,channel,lambda,par,fpr,fnr,par_zero,delta_proc,coupling_proxy
evacuation_recommendation,21,zone_permutation,0.25,0.8,0.0,0.2,0.8,0.0,0.9978
evacuation_recommendation,22,zone_permutation,0.25,1.0,0.0,0.0,1.0,0.0,0.9979
evacuation_recommendation,23,zone_permutation,0.25,0.95,0.0,0.05,0.95,0.0,0.9985
evacuation_recommendation,24,zone_permutation,0.25,0.9,0.0,0.1,0.9,0.0,0.9972
evacuation_recommendation,25,zone_permutation,0.25,0.9,0.0,0.1,0.9,0.0,0.9979
evacuation_recommendation,26,zone_permutation,0.25,0.95,0.0,0.05,0.95,0.0,0.9989
evacuation_recommendation,27,zone_permutation,0.25,0.95,0.0,0.05,0.95,0.0,0.9967
evacuation_recommendation,28,zone_permutation,0.25,0.95,0.0,0.05,0.95,0.0,0.9981
evacuation_recommendation,29,zone_permutation,0.25,0.9,0.0,0.1,0.9,0.0,0.9945
evacuation_recommendation,30,zone_permutation,0.25,0.95,0.0,0.05,0.95,0.0,0.9973
crowd_acceleration,1,zone_permutation,0.25,1.0,0.0,0.0,1.0,0.0,0.9116
crowd_acceleration,2,zone_permutation,0.25,1.0,0.0,0.0,1.0,0.0,0.8909
crowd_acceleration,3,zone_permutation,0.25,0.9,0.0,0.1,0.9,0.0,0.9423
crowd_acceleration,4,zone_permutation,0.25,0.8,0.0,0.2,0.8,0.0,0.7772
crowd_acceleration,5,zone_permutation,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.9015
crowd_acceleration,6,zone_permutation,0.25,1.0,0.0,0.0,1.0,0.0,0.9039
crowd_acceleration,7,zone_permutation,0.25,0.8,0.0,0.2,0.8,0.0,0.8771
crowd_acceleration,8,zone_permutation,0.25,0.9091,0.0909,0.0,0.9091,0.0,0.9452
crowd_acceleration,9,zone_permutation,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.907
crowd_acceleration,10,zone_permutation,0.25,1.0,0.0,0.0,1.0,0.0,0.9696
crowd_acceleration,11,zone_permutation,0.25,1.0,0.0,0.0,1.0,0.0,0.8603
crowd_acceleration,12,zone_permutation,0.25,1.0,0.0,0.0,1.0,0.0,0.8801
crowd_acceleration,13,zone_permutation,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.909
crowd_acceleration,14,zone_permutation,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.8907
crowd_acceleration,15,zone_permutation,0.25,0.8,0.0,0.2,0.8,0.0,0.8507
crowd_acceleration,16,zone_permutation,0.25,0.9091,0.0909,0.0,0.9091,0.0,0.9151
crowd_acceleration,17,zone_permutation,0.25,0.9,0.0,0.1,0.9,0.0,0.9034
crowd_acceleration,18,zone_permutation,0.25,0.8,0.0,0.2,0.8,0.0,0.8249
crowd_acceleration,19,zone_permutation,0.25,1.0,0.0,0.0,1.0,0.0,0.9095
crowd_acceleration,20,zone_permutation,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.8817
crowd_acceleration,21,zone_permutation,0.25,0.9091,0.0909,0.0,0.9091,0.0,0.9593
crowd_acceleration,22,zone_permutation,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.8481
crowd_acceleration,23,zone_permutation,0.25,0.9,0.0,0.1,0.9,0.0,0.8842
crowd_acceleration,24,zone_permutation,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.7634
crowd_acceleration,25,zone_permutation,0.25,0.8,0.0,0.2,0.8,0.0,0.7969
crowd_acceleration,26,zone_permutation,0.25,1.0,0.0,0.0,1.0,0.0,0.8827
crowd_acceleration,27,zone_permutation,0.25,0.9,0.0,0.1,0.9,0.0,0.9204
crowd_acceleration,28,zone_permutation,0.25,0.8,0.0,0.2,0.8,0.0,0.8651
crowd_acceleration,29,zone_permutation,0.25,0.9,0.0,0.1,0.9,0.0,0.7677
crowd_acceleration,30,zone_permutation,0.25,1.0,0.0,0.0,1.0,0.0,0.8869
audio_stress_signal,1,zone_permutation,0.25,0.6364,0.0,0.3636,0.6364,0.0,0.6936
audio_stress_signal,2,zone_permutation,0.25,0.8,0.0,0.2,0.8,0.0,0.7978
audio_stress_signal,3,zone_permutation,0.25,0.7273,0.0,0.2727,0.7273,0.0,0.8574
audio_stress_signal,4,zone_permutation,0.25,0.7273,0.0,0.2727,0.7273,0.0,0.9311
audio_stress_signal,5,zone_permutation,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.7492
audio_stress_signal,6,zone_permutation,0.25,0.6364,0.0,0.3636,0.6364,0.0,0.7514
audio_stress_signal,7,zone_permutation,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.8642
audio_stress_signal,8,zone_permutation,0.25,0.8,0.0,0.2,0.8,0.0,0.8965
audio_stress_signal,9,zone_permutation,0.25,0.7,0.0,0.3,0.7,0.0,0.7639
audio_stress_signal,10,zone_permutation,0.25,0.5455,0.0,0.4545,0.5455,0.0,0.5864
audio_stress_signal,11,zone_permutation,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.8232
audio_stress_signal,12,zone_permutation,0.25,0.5455,0.0,0.4545,0.5455,0.0,0.6295
audio_stress_signal,13,zone_permutation,0.25,0.5455,0.0,0.4545,0.5455,0.0,0.5605
audio_stress_signal,14,zone_permutation,0.25,0.7273,0.0,0.2727,0.7273,0.0,0.8734
audio_stress_signal,15,zone_permutation,0.25,0.6364,0.0,0.3636,0.6364,0.0,0.8727
audio_stress_signal,16,zone_permutation,0.25,0.5455,0.0,0.4545,0.5455,0.0,0.6018
audio_stress_signal,17,zone_permutation,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.8742
audio_stress_signal,18,zone_permutation,0.25,0.7273,0.0,0.2727,0.7273,0.0,0.7136
audio_stress_signal,19,zone_permutation,0.25,0.5455,0.0,0.4545,0.5455,0.0,0.5883
audio_stress_signal,20,zone_permutation,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.873
audio_stress_signal,21,zone_permutation,0.25,0.5455,0.0,0.4545,0.5455,0.0,0.6608
audio_stress_signal,22,zone_permutation,0.25,0.6,0.0,0.4,0.6,0.0,0.689
audio_stress_signal,23,zone_permutation,0.25,0.7273,0.0,0.2727,0.7273,0.0,0.8045
audio_stress_signal,24,zone_permutation,0.25,0.7,0.0,0.3,0.7,0.0,0.6963
audio_stress_signal,25,zone_permutation,0.25,0.7273,0.0,0.2727,0.7273,0.0,0.783
audio_stress_signal,26,zone_permutation,0.25,0.7,0.0,0.3,0.7,0.0,0.8259
audio_stress_signal,27,zone_permutation,0.25,0.7273,0.0,0.2727,0.7273,0.0,0.7391
audio_stress_signal,28,zone_permutation,0.25,0.7273,0.0,0.2727,0.7273,0.0,0.777
audio_stress_signal,29,zone_permutation,0.25,0.7273,0.0,0.2727,0.7273,0.0,0.6803
audio_stress_signal,30,zone_permutation,0.25,0.8,0.0,0.2,0.8,0.0,0.7685
normal_flow,1,zone_permutation,0.5,0.9722,0.0,0.0278,0.9722,0.0,0.9961
normal_flow,2,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.9926
normal_flow,3,zone_permutation,0.5,0.8333,0.0,0.1667,0.8333,0.0,0.9939
normal_flow,4,zone_permutation,0.5,0.9722,0.0,0.0278,0.9722,0.0,0.9929
normal_flow,5,zone_permutation,0.5,0.9444,0.0,0.0556,0.9444,0.0,0.9914
normal_flow,6,zone_permutation,0.5,0.9444,0.0,0.0556,0.9444,0.0,0.991
normal_flow,7,zone_permutation,0.5,0.9167,0.0,0.0833,0.9167,0.0,0.9933
normal_flow,8,zone_permutation,0.5,0.9722,0.0,0.0278,0.9722,0.0,0.9849
normal_flow,9,zone_permutation,0.5,0.9722,0.0,0.0278,0.9722,0.0,0.9895
normal_flow,10,zone_permutation,0.5,0.9722,0.0,0.0278,0.9722,0.0,0.9895
normal_flow,11,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.9909
normal_flow,12,zone_permutation,0.5,0.9722,0.0,0.0278,0.9722,0.0,0.9907
normal_flow,13,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.9843
normal_flow,14,zone_permutation,0.5,0.9444,0.0,0.0556,0.9444,0.0,0.9928
normal_flow,15,zone_permutation,0.5,0.9444,0.0,0.0556,0.9444,0.0,0.982
normal_flow,16,zone_permutation,0.5,0.9167,0.0,0.0833,0.9167,0.0,0.9911
normal_flow,17,zone_permutation,0.5,0.9444,0.0,0.0556,0.9444,0.0,0.9916
normal_flow,18,zone_permutation,0.5,0.9167,0.0,0.0833,0.9167,0.0,0.9955
normal_flow,19,zone_permutation,0.5,0.9167,0.0,0.0833,0.9167,0.0,0.9911
normal_flow,20,zone_permutation,0.5,0.9722,0.0,0.0278,0.9722,0.0,0.9954
normal_flow,21,zone_permutation,0.5,0.9167,0.0,0.0833,0.9167,0.0,0.9921
normal_flow,22,zone_permutation,0.5,0.9722,0.0,0.0278,0.9722,0.0,0.9944
normal_flow,23,zone_permutation,0.5,0.9444,0.0,0.0556,0.9444,0.0,0.9882
normal_flow,24,zone_permutation,0.5,0.9722,0.0,0.0278,0.9722,0.0,0.988
normal_flow,25,zone_permutation,0.5,0.9722,0.0,0.0278,0.9722,0.0,0.9919
normal_flow,26,zone_permutation,0.5,0.9444,0.0,0.0556,0.9444,0.0,0.9881
normal_flow,27,zone_permutation,0.5,0.9444,0.0,0.0556,0.9444,0.0,0.9856
normal_flow,28,zone_permutation,0.5,0.9722,0.0,0.0278,0.9722,0.0,0.9936
normal_flow,29,zone_permutation,0.5,0.9444,0.0,0.0556,0.9444,0.0,0.9896
normal_flow,30,zone_permutation,0.5,0.8333,0.0,0.1667,0.8333,0.0,0.9958
exit_blockage,1,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.9135
exit_blockage,2,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.8373
exit_blockage,3,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.9122
exit_blockage,4,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.9528
exit_blockage,5,zone_permutation,0.5,0.85,0.0,0.15,0.85,0.0,0.8392
exit_blockage,6,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.7785
exit_blockage,7,zone_permutation,0.5,0.85,0.0,0.15,0.85,0.0,0.9114
exit_blockage,8,zone_permutation,0.5,0.85,0.0,0.15,0.85,0.0,0.8527
exit_blockage,9,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.8496
exit_blockage,10,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.8141
exit_blockage,11,zone_permutation,0.5,0.85,0.0,0.15,0.85,0.0,0.8651
exit_blockage,12,zone_permutation,0.5,0.85,0.0,0.15,0.85,0.0,0.8723
exit_blockage,13,zone_permutation,0.5,0.7,0.0,0.3,0.7,0.0,0.7008
exit_blockage,14,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.9094
exit_blockage,15,zone_permutation,0.5,0.85,0.0,0.15,0.85,0.0,0.8217
exit_blockage,16,zone_permutation,0.5,0.85,0.0,0.15,0.85,0.0,0.8555
exit_blockage,17,zone_permutation,0.5,0.9048,0.05,0.05,0.9048,0.0,0.865
exit_blockage,18,zone_permutation,0.5,0.75,0.0,0.25,0.75,0.0,0.8632
exit_blockage,19,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.8342
exit_blockage,20,zone_permutation,0.5,0.9048,0.05,0.05,0.9048,0.0,0.9255
exit_blockage,21,zone_permutation,0.5,0.85,0.0,0.15,0.85,0.0,0.9153
exit_blockage,22,zone_permutation,0.5,0.85,0.0,0.15,0.85,0.0,0.8465
exit_blockage,23,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.8046
exit_blockage,24,zone_permutation,0.5,0.75,0.0,0.25,0.75,0.0,0.6881
exit_blockage,25,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.8218
exit_blockage,26,zone_permutation,0.5,0.85,0.0,0.15,0.85,0.0,0.8794
exit_blockage,27,zone_permutation,0.5,0.7,0.0,0.3,0.7,0.0,0.7846
exit_blockage,28,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.9147
exit_blockage,29,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.7806
exit_blockage,30,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.9013
multimodal_conflict,1,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.7579
multimodal_conflict,2,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.6756
multimodal_conflict,3,zone_permutation,0.5,0.6,0.0,0.4,0.6,0.0,0.4641
multimodal_conflict,4,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.7218
multimodal_conflict,5,zone_permutation,0.5,0.6,0.0,0.4,0.6,0.0,0.4739
multimodal_conflict,6,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.6048
multimodal_conflict,7,zone_permutation,0.5,0.6,0.0,0.4,0.6,0.0,0.6151
multimodal_conflict,8,zone_permutation,0.5,0.5,0.0,0.5,0.5,0.0,0.2893
multimodal_conflict,9,zone_permutation,0.5,0.4,0.0,0.6,0.4,0.0,0.3587
multimodal_conflict,10,zone_permutation,0.5,0.5,0.0,0.5,0.5,0.0,0.5075
multimodal_conflict,11,zone_permutation,0.5,0.3,0.0,0.7,0.3,0.0,0.2442
multimodal_conflict,12,zone_permutation,0.5,0.7,0.0,0.3,0.7,0.0,0.4571
multimodal_conflict,13,zone_permutation,0.5,0.4,0.0,0.6,0.4,0.0,0.2684
multimodal_conflict,14,zone_permutation,0.5,0.7,0.0,0.3,0.7,0.0,0.5143
multimodal_conflict,15,zone_permutation,0.5,0.4,0.0,0.6,0.4,0.0,0.1883
multimodal_conflict,16,zone_permutation,0.5,0.7,0.0,0.3,0.7,0.0,0.4865
multimodal_conflict,17,zone_permutation,0.5,0.5,0.0,0.5,0.5,0.0,0.4301
multimodal_conflict,18,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.7415
multimodal_conflict,19,zone_permutation,0.5,0.6,0.0,0.4,0.6,0.0,0.7673
multimodal_conflict,20,zone_permutation,0.5,0.4,0.0,0.6,0.4,0.0,0.6928
multimodal_conflict,21,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.6161
multimodal_conflict,22,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.7616
multimodal_conflict,23,zone_permutation,0.5,0.3,0.0,0.7,0.3,0.0,0.4052
multimodal_conflict,24,zone_permutation,0.5,0.6,0.0,0.4,0.6,0.0,0.333
multimodal_conflict,25,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.5603
multimodal_conflict,26,zone_permutation,0.5,0.6,0.0,0.4,0.6,0.0,0.5802
multimodal_conflict,27,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.6714
multimodal_conflict,28,zone_permutation,0.5,0.7,0.0,0.3,0.7,0.0,0.6055
multimodal_conflict,29,zone_permutation,0.5,0.3,0.0,0.7,0.3,0.0,0.2976
multimodal_conflict,30,zone_permutation,0.5,0.7,0.0,0.3,0.7,0.0,0.6575
evacuation_recommendation,1,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9969
evacuation_recommendation,2,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9971
evacuation_recommendation,3,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.9967
evacuation_recommendation,4,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9978
evacuation_recommendation,5,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.9956
evacuation_recommendation,6,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.9966
evacuation_recommendation,7,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.9974
evacuation_recommendation,8,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9914
evacuation_recommendation,9,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9944
evacuation_recommendation,10,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9936
evacuation_recommendation,11,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.996
evacuation_recommendation,12,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9932
evacuation_recommendation,13,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.9932
evacuation_recommendation,14,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.9967
evacuation_recommendation,15,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9923
evacuation_recommendation,16,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.9963
evacuation_recommendation,17,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.9961
evacuation_recommendation,18,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9981
evacuation_recommendation,19,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.9953
evacuation_recommendation,20,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.9983
evacuation_recommendation,21,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.9957
evacuation_recommendation,22,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.9969
evacuation_recommendation,23,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9951
evacuation_recommendation,24,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.994
evacuation_recommendation,25,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.9967
evacuation_recommendation,26,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9942
evacuation_recommendation,27,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9935
evacuation_recommendation,28,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9971
evacuation_recommendation,29,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.9953
evacuation_recommendation,30,zone_permutation,0.5,0.95,0.0,0.05,0.95,0.0,0.9983
crowd_acceleration,1,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.8188
crowd_acceleration,2,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.8486
crowd_acceleration,3,zone_permutation,0.5,0.7,0.0,0.3,0.7,0.0,0.7103
crowd_acceleration,4,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.83
crowd_acceleration,5,zone_permutation,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.7047
crowd_acceleration,6,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.7688
crowd_acceleration,7,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.7991
crowd_acceleration,8,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.6604
crowd_acceleration,9,zone_permutation,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.6597
crowd_acceleration,10,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.8083
crowd_acceleration,11,zone_permutation,0.5,0.6,0.0,0.4,0.6,0.0,0.6198
crowd_acceleration,12,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.7642
crowd_acceleration,13,zone_permutation,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.6996
crowd_acceleration,14,zone_permutation,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.763
crowd_acceleration,15,zone_permutation,0.5,0.6,0.0,0.4,0.6,0.0,0.4985
crowd_acceleration,16,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.7437
crowd_acceleration,17,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.8634
crowd_acceleration,18,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.8588
crowd_acceleration,19,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.8851
crowd_acceleration,20,zone_permutation,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.8128
crowd_acceleration,21,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.7926
crowd_acceleration,22,zone_permutation,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.8117
crowd_acceleration,23,zone_permutation,0.5,0.7,0.0,0.3,0.7,0.0,0.6945
crowd_acceleration,24,zone_permutation,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.7145
crowd_acceleration,25,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.7736
crowd_acceleration,26,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.7361
crowd_acceleration,27,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.7725
crowd_acceleration,28,zone_permutation,0.5,0.8,0.0,0.2,0.8,0.0,0.8514
crowd_acceleration,29,zone_permutation,0.5,0.9,0.0,0.1,0.9,0.0,0.6986
crowd_acceleration,30,zone_permutation,0.5,1.0,0.0,0.0,1.0,0.0,0.8384
audio_stress_signal,1,zone_permutation,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.7582
audio_stress_signal,2,zone_permutation,0.5,0.6,0.0,0.4,0.6,0.0,0.4959
audio_stress_signal,3,zone_permutation,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.822
audio_stress_signal,4,zone_permutation,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.8103
audio_stress_signal,5,zone_permutation,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.5415
audio_stress_signal,6,zone_permutation,0.5,0.4545,0.0,0.5455,0.4545,0.0,0.3619
audio_stress_signal,7,zone_permutation,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.7114
audio_stress_signal,8,zone_permutation,0.5,0.5,0.0,0.5,0.5,0.0,0.5266
audio_stress_signal,9,zone_permutation,0.5,0.5,0.0,0.5,0.5,0.0,0.5046
audio_stress_signal,10,zone_permutation,0.5,0.4545,0.0,0.5455,0.4545,0.0,0.5116
audio_stress_signal,11,zone_permutation,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.603
audio_stress_signal,12,zone_permutation,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.6019
audio_stress_signal,13,zone_permutation,0.5,0.5455,0.0,0.4545,0.5455,0.0,0.2801
audio_stress_signal,14,zone_permutation,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.6662
audio_stress_signal,15,zone_permutation,0.5,0.3636,0.0,0.6364,0.3636,0.0,0.476
audio_stress_signal,16,zone_permutation,0.5,0.4545,0.0,0.5455,0.4545,0.0,0.3924
audio_stress_signal,17,zone_permutation,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.5868
audio_stress_signal,18,zone_permutation,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.6233
audio_stress_signal,19,zone_permutation,0.5,0.5455,0.0,0.4545,0.5455,0.0,0.6818
audio_stress_signal,20,zone_permutation,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.7795
audio_stress_signal,21,zone_permutation,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.6302
audio_stress_signal,22,zone_permutation,0.5,0.5,0.0,0.5,0.5,0.0,0.4042
audio_stress_signal,23,zone_permutation,0.5,0.2727,0.0,0.7273,0.2727,0.0,0.357
audio_stress_signal,24,zone_permutation,0.5,0.4,0.0,0.6,0.4,0.0,0.1536
audio_stress_signal,25,zone_permutation,0.5,0.5455,0.0,0.4545,0.5455,0.0,0.4899
audio_stress_signal,26,zone_permutation,0.5,0.7,0.0,0.3,0.7,0.0,0.6319
audio_stress_signal,27,zone_permutation,0.5,0.3636,0.0,0.6364,0.3636,0.0,0.1746
audio_stress_signal,28,zone_permutation,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.6701
audio_stress_signal,29,zone_permutation,0.5,0.4545,0.0,0.5455,0.4545,0.0,0.2661
audio_stress_signal,30,zone_permutation,0.5,0.7,0.0,0.3,0.7,0.0,0.7477
normal_flow,1,zone_permutation,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9825
normal_flow,2,zone_permutation,0.75,1.0,0.0,0.0,1.0,0.0,0.9862
normal_flow,3,zone_permutation,0.75,0.8333,0.0,0.1667,0.8333,0.0,0.9882
normal_flow,4,zone_permutation,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.982
normal_flow,5,zone_permutation,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9804
normal_flow,6,zone_permutation,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9902
normal_flow,7,zone_permutation,0.75,0.9167,0.0,0.0833,0.9167,0.0,0.9894
normal_flow,8,zone_permutation,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9825
normal_flow,9,zone_permutation,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9855
normal_flow,10,zone_permutation,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9826
normal_flow,11,zone_permutation,0.75,1.0,0.0,0.0,1.0,0.0,0.9839
normal_flow,12,zone_permutation,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9862
normal_flow,13,zone_permutation,0.75,1.0,0.0,0.0,1.0,0.0,0.9842
normal_flow,14,zone_permutation,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.987
normal_flow,15,zone_permutation,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9857
normal_flow,16,zone_permutation,0.75,0.9167,0.0,0.0833,0.9167,0.0,0.9861
normal_flow,17,zone_permutation,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9777
normal_flow,18,zone_permutation,0.75,0.9167,0.0,0.0833,0.9167,0.0,0.9934
normal_flow,19,zone_permutation,0.75,0.9167,0.0,0.0833,0.9167,0.0,0.9895
normal_flow,20,zone_permutation,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9874
normal_flow,21,zone_permutation,0.75,0.9167,0.0,0.0833,0.9167,0.0,0.9802
normal_flow,22,zone_permutation,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9908
normal_flow,23,zone_permutation,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.983
normal_flow,24,zone_permutation,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9895
normal_flow,25,zone_permutation,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9879
normal_flow,26,zone_permutation,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9834
normal_flow,27,zone_permutation,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.9803
normal_flow,28,zone_permutation,0.75,0.9722,0.0,0.0278,0.9722,0.0,0.9873
normal_flow,29,zone_permutation,0.75,0.9444,0.0,0.0556,0.9444,0.0,0.977
normal_flow,30,zone_permutation,0.75,0.8333,0.0,0.1667,0.8333,0.0,0.9887
exit_blockage,1,zone_permutation,0.75,0.7,0.0,0.3,0.7,0.0,0.7324
exit_blockage,2,zone_permutation,0.75,0.85,0.0,0.15,0.85,0.0,0.7504
exit_blockage,3,zone_permutation,0.75,0.85,0.0,0.15,0.85,0.0,0.8092
exit_blockage,4,zone_permutation,0.75,0.9,0.0,0.1,0.9,0.0,0.8768
exit_blockage,5,zone_permutation,0.75,0.85,0.0,0.15,0.85,0.0,0.7949
exit_blockage,6,zone_permutation,0.75,0.8,0.0,0.2,0.8,0.0,0.7454
exit_blockage,7,zone_permutation,0.75,0.9,0.0,0.1,0.9,0.0,0.8563
exit_blockage,8,zone_permutation,0.75,0.8,0.0,0.2,0.8,0.0,0.8015
exit_blockage,9,zone_permutation,0.75,0.9,0.0,0.1,0.9,0.0,0.7509
exit_blockage,10,zone_permutation,0.75,0.75,0.0,0.25,0.75,0.0,0.7329
exit_blockage,11,zone_permutation,0.75,0.8,0.0,0.2,0.8,0.0,0.7509
exit_blockage,12,zone_permutation,0.75,0.85,0.0,0.15,0.85,0.0,0.8222
exit_blockage,13,zone_permutation,0.75,0.7,0.0,0.3,0.7,0.0,0.677
exit_blockage,14,zone_permutation,0.75,0.75,0.0,0.25,0.75,0.0,0.7706
